"z","Y","std","Y1","Y0","smooth_spline"
-0.2623,1,0.2165,1,1,0.402233126320236
0.7732,1,0.2102,1,1,0.00312639295626203
-0.8778,0,0.241,1,0,0.61946980045202
-2.4188,0,0.3645,0,0,0.0300932742800518
-0.1073,1,0.2114,1,1,0.27186904511451
-0.2349,1,0.2451,1,1,0.379454656222525
-0.6119,0,0.2281,0,0,0.610060095303881
-0.6547,0,0.2287,1,0,0.621327680281456
-1.328,0,0.2915,0,0,0.362006514570004
-0.1774,1,0.2135,1,1,0.330602805934023
-1.0224,0,0.2552,0,0,0.550173434546157
-0.2857,1,0.2173,1,1,0.42128372288957
-0.9144,0,0.2443,1,0,0.606567750972673
-1.7156,0,0.3319,0,0,0.204800122291652
-0.8758,0,0.2409,1,0,0.620077157569331
1.0432,1,0.224,1,1,0.00071768078298037
-1.7984,0,0.3338,0,0,0.175594527285435
0.0489,1,0.2077,1,1,0.160208679564497
0.7042,1,0.2082,1,1,0.00529631090377221
0.2494,1,0.2048,1,1,0.0675768040647097
0.3079,1,0.2045,1,1,0.0514134973485429
-0.5048,1,0.2293,1,1,0.569188612853322
-0.4353,1,0.2239,1,1,0.530642875337627
-0.0907,1,0.2576,1,1,0.258503058316713
-0.2769,0,0.2418,1,0,0.414162742444659
-0.0351,1,0.2095,1,1,0.216146818355811
-0.5336,0,0.2286,0,0,0.582258701329058
-0.7903,1,0.2345,1,1,0.63498257566578
1.0092,1,0.2217,1,1,0.000824989743576601
-0.241,0,0.2157,1,0,0.384568347334511
-1.2204,0,0.2784,1,0,0.419334149280303
0.6284,1,0.2065,1,1,0.00885886083664976
-0.0381,1,0.2096,1,1,0.218322963058843
-0.9935,0,0.2521,1,0,0.56762306997918
-0.9698,0,0.2497,1,0,0.580794330420308
-1.3537,0,0.3267,0,0,0.349879220945285
-0.1532,1,0.252,1,1,0.31002453856284
0.4297,1,0.2043,1,1,0.0275937858067978
-0.8197,0,0.2365,0,0,0.632363280036616
0.3738,1,0.2043,1,1,0.0370541847595114
-0.5803,1,0.2281,1,1,0.600048229431289
-0.8777,0,0.241,1,0,0.619500420712101
0.3204,1,0.2087,1,1,0.0483998117916137
-0.1976,1,0.2142,1,0,0.347836808486659
0.0254,1,0.2081,1,1,0.174904217652326
-0.5214,0,0.2288,1,0,0.576926633233759
-0.4457,0,0.2314,1,0,0.537035675544076
-0.2751,1,0.2419,1,1,0.412699647239215
-0.1799,1,0.2497,1,0,0.33273616588427
0.3817,1,0.2043,1,1,0.0355721279267856
-0.8592,0,0.2395,0,0,0.624693716709717
-0.0597,1,0.2101,1,1,0.234374403258491
-0.4718,0,0.2303,1,0,0.552125672422046
-0.4567,0,0.2309,1,0,0.54356399134806
-0.3126,0,0.2392,1,0,0.44270744961633
-0.5061,0,0.2292,1,0,0.569814776297081
0.0466,1,0.2077,1,1,0.161614833171721
-0.2734,0,0.2169,1,0,0.411315844591975
-0.8692,0,0.2403,0,0,0.622004823455268
-0.3815,0,0.2347,1,0,0.494572165188501
-0.4457,0,0.2314,1,0,0.537035675544076
-0.0456,1,0.2617,1,1,0.223820610662209
-1.1631,0,0.3259,0,0,0.455362790559131
-0.4265,0,0.2322,1,0,0.525072925095599
0.3006,1,0.2045,1,1,0.0532410953887246
0.0688,1,0.2073,1,1,0.148334295939389
0.1308,1,0.2062,1,1,0.114784306997005
-0.5264,0,0.2287,1,0,0.579148156322381
-0.2656,1,0.2427,1,1,0.404942088447716
-1.1235,0,0.2668,1,0,0.482086856475291
-0.3116,0,0.2392,1,0,0.44192054002695
0.2671,1,0.2047,1,1,0.0623013871403013
0.5634,1,0.2054,1,1,0.0131078223731249
0.9433,1,0.2178,1,1,0.00104938991354904
-0.4524,0,0.2311,1,0,0.54104097698386
-0.3609,1,0.2359,1,1,0.479639932573108
-0.4574,1,0.2309,1,1,0.543971173873788
0.2566,1,0.2048,1,1,0.0653862297158231
-1.1897,0,0.2747,1,0,0.438167414568103
-0.3176,0,0.2388,1,0,0.446630432772755
-0.1945,1,0.2485,1,1,0.345193772269493
-1.1318,0,0.2677,1,0,0.476407383507558
0.0754,1,0.2729,1,1,0.144511685434379
-0.3583,1,0.2361,1,1,0.477716188521567
-0.9858,0,0.2513,0,0,0.572024795057868
0.1288,1,0.2063,1,1,0.115778415806361
-0.5116,0,0.2291,1,0,0.572425920605742
0.2069,1,0.2053,1,1,0.0819379431052046
0.1661,1,0.2057,1,1,0.0983386966790477
0.0655,1,0.2073,1,0,0.150267234326279
0.0801,1,0.2071,1,1,0.141824872179935
-0.4754,0,0.2302,1,0,0.554097489986358
-1.1371,0,0.2684,0,0,0.472798121787273
-0.3506,1,0.22,1,1,0.471970127981087
-0.2817,1,0.2414,1,1,0.418053559709632
-0.5852,0,0.2281,1,0,0.60169710561777
-0.2644,0,0.2428,1,0,0.403957879234977
0.1113,1,0.2065,1,1,0.124746359661435
-2.2308,0,0.3511,0,0,0.0625739848562395
0.1444,1,0.206,1,1,0.108199151356244
-0.1402,1,0.2124,1,1,0.299071132345809
-0.9806,0,0.2508,0,0,0.574932505117595
0.1712,1,0.2057,1,1,0.0961380132638487
-0.3082,1,0.2395,1,1,0.43923940368563
0.6884,1,0.2078,1,1,0.00593326754814364
-0.8309,1,0.2373,1,1,0.630680724615145
-0.5333,1,0.2291,1,1,0.582131166671796
-1.0557,0,0.2589,1,0,0.528543790109604
1.0175,1,0.2223,1,1,0.000798643018997826
-1.1801,1,0.3259,1,1,0.444284883741212
-0.4258,1,0.2323,1,1,0.524623763619211
0.2599,1,0.2048,1,1,0.0644030427058341
0.3425,1,0.2043,1,1,0.0434147500058002
-0.7948,0,0.2348,1,0,0.634743733639154
0.2687,1,0.2047,1,1,0.0618422230822869
0.0617,1,0.2074,1,1,0.152510864252453
0.5125,1,0.2048,1,1,0.0175108024491536
-0.3737,1,0.2351,1,1,0.488984168889332
-0.1948,1,0.2141,1,0,0.34544959894208
-0.3636,0,0.2357,1,0,0.48162863340756
0.1138,1,0.2065,1,1,0.12343650464209
-0.7941,0,0.2348,1,0,0.634784595679041
-0.5663,0,0.2282,0,0,0.595124715591674
-1.1252,0,0.267,1,0,0.480921192433815
-0.1478,1,0.2525,1,0,0.305463959579145
-0.7786,0,0.2338,1,0,0.635346509743977
-0.9751,0,0.2502,0,0,0.577948380272119
0.1031,1,0.2067,1,1,0.129106014328416
-0.0187,1,0.2091,1,0,0.204476804439373
-1.7034,0,0.3316,1,0,0.209207791291365
-0.8172,0,0.2363,1,0,0.632685998314634
-0.3341,0,0.2377,1,0,0.459430756179378
-0.1061,1,0.2114,1,1,0.270894115143255
-0.9614,0,0.2488,0,0,0.585177756195318
-0.0159,1,0.2644,1,1,0.202521614844227
-0.4685,0,0.2304,1,0,0.550294538595108
-0.6113,1,0.2281,1,1,0.609883123766391
-0.0817,1,0.2107,1,1,0.251376131333955
-0.8754,0,0.2408,1,0,0.620197348148921
0.481,1,0.2046,1,1,0.0208639880459848
-1.2605,0,0.2832,0,0,0.396474166999178
0.2095,1,0.2052,1,1,0.0809832980618342
-0.9097,0,0.2438,1,0,0.608408779858644
0.9261,1,0.2168,1,1,0.00112673926678634
-0.0833,1,0.2583,1,1,0.252636329722788
-0.0938,1,0.211,1,0,0.260978516289241
-0.738,1,0.2316,1,1,0.634043838679867
0.2616,1,0.2048,1,1,0.0639015035688867
-0.2413,0,0.2157,1,0,0.384819250882199
0.4775,1,0.2046,1,1,0.0212705702063392
-1.1514,0,0.2701,1,0,0.463145516243606
-0.0842,1,0.2108,1,0,0.253346517794834
-0.1726,1,0.2503,1,1,0.326508515424517
0.0675,1,0.2073,1,1,0.14909403734403
0.2654,1,0.2047,1,1,0.0627923437744553
-0.1363,0,0.2535,0,0,0.295803798725369
-0.3075,0,0.2395,1,0,0.438686333732673
-0.4311,0,0.232,1,0,0.528002383205589
0.2021,1,0.2053,1,1,0.0837279497055822
0.4161,1,0.2043,1,1,0.0296794851507004
-0.2424,0,0.2445,1,0,0.385738740919067
-0.2925,1,0.2176,1,1,0.426749028272866
-0.1343,1,0.2122,1,1,0.294132079866679
-0.8701,0,0.2404,1,0,0.621748983295453
-1.2769,0,0.2852,0,0,0.387681733971729
-1.3839,0,0.2983,1,0,0.336130679859906
-0.9063,0,0.2435,1,0,0.609707088834502
-0.5653,1,0.2282,1,1,0.594760433306186
-0.369,0,0.2208,1,0,0.485577919583179
-1.6018,0,0.3297,0,0,0.246867969836494
0.4843,1,0.2046,1,1,0.0204871297774485
-1.2598,0,0.2832,0,0,0.396856338213369
-1.6908,0,0.3314,0,0,0.213783363826224
0.6113,1,0.2061,1,1,0.00985473236539802
0.1803,1,0.2056,1,1,0.0923199360494188
-0.1333,1,0.2122,1,0,0.293297246504999
-0.3433,0,0.237,1,0,0.466458475965555
-1.5942,0,0.3296,0,0,0.249765744627597
0.2581,1,0.2048,1,1,0.0649377408102573
-0.3024,1,0.2399,1,1,0.434645994495541
-0.2036,0,0.2477,1,0,0.35294848816419
-1.4158,0,0.3021,0,0,0.322073707024637
-0.6643,0,0.2289,1,0,0.623444380249949
0.9851,1,0.2202,1,1,0.000901856955060687
-2.5082,0,0.3726,0,0,0.0198213121524473
-0.149,1,0.2126,1,1,0.306476175618769
0.4062,1,0.2043,1,1,0.0312834229997915
-0.5892,0,0.2281,1,0,0.60301578540843
-0.3211,1,0.2386,1,1,0.449364774857063
-1.1622,0,0.3258,0,0,0.455957228462879
0.9041,1,0.2157,1,1,0.00125094138568005
0.0323,1,0.2689,1,1,0.170513664431571
-0.8683,0,0.2402,0,0,0.622258415231665
-0.0736,1,0.2591,1,1,0.245044126107688
0.2245,1,0.2051,1,1,0.0756760979024623
-1.0534,0,0.2587,1,0,0.530079762184849
0.7133,1,0.2084,1,1,0.00495368045386485
-0.2113,1,0.2146,1,1,0.359498289953762
-0.948,1,0.2475,1,1,0.591827940902892
-0.1089,1,0.256,1,1,0.273170976981704
0.2619,1,0.2047,1,1,0.0638133418802691
0.177,1,0.2056,1,1,0.0936885183019608
-1.5711,0,0.3292,0,0,0.258649869012005
-0.7405,0,0.2317,1,0,0.634226077718698
-0.6879,1,0.2296,1,1,0.627935824116987
-1.4118,0,0.3272,0,0,0.323813533023551
0.4069,1,0.2043,1,1,0.0311676125213796
-1.5603,0,0.3291,0,0,0.262841829191882
0.8444,1,0.2129,1,1,0.00181303573044294
-0.8707,0,0.2404,1,0,0.621577179505539
0.5431,1,0.2052,1,1,0.0147293454140137
-0.4817,0,0.23,1,0,0.557482986271475
-0.1831,1,0.2494,1,1,0.335467224987888
-0.9075,0,0.2436,0,0,0.609252070018791
-0.0181,1,0.2091,1,1,0.204056936039489
-0.0268,1,0.2634,1,1,0.210193528722434
0.3404,1,0.2043,1,1,0.0438702613731584
-0.0364,1,0.2095,1,0,0.217088211453943
0.7883,1,0.2108,1,1,0.00277643774709742
-0.1765,1,0.25,1,1,0.329834912106842
0.2196,1,0.2051,1,1,0.0773727830877433
-1.5911,0,0.3296,0,0,0.250951354140406
0.1017,1,0.2067,1,0,0.129859731670916
-0.5576,0,0.2282,1,0,0.591896017498252
-0.3106,1,0.2183,1,1,0.441132872179529
-0.1856,1,0.2138,1,1,0.337600829135289
-0.5166,0,0.229,1,0,0.574746468006753
0.2021,1,0.2053,1,1,0.0837279497055822
-0.9824,0,0.251,1,0,0.573932076083614
-0.3838,0,0.2345,1,0,0.496204170771821
0.1263,1,0.2063,1,1,0.117030145087153
-0.9736,0,0.2501,1,0,0.57875994248898
0.396,1,0.2043,1,1,0.0330129621209125
-0.6906,0,0.2297,1,0,0.628383545843172
0.1913,1,0.2054,1,1,0.0878883383331508
-1.4633,0,0.3078,0,0,0.301842924619003
0.0756,1,0.2072,1,1,0.144396751734307
0.3436,1,0.2043,1,1,0.0431776330023429
0.2483,1,0.2049,1,1,0.0679171318799761
-0.2888,1,0.2409,1,1,0.423779353410816
-0.8583,0,0.2394,0,0,0.624921586061232
0.4554,1,0.2044,1,1,0.0240088729272575
0.085,1,0.207,1,1,0.139055327802781
-1.1323,0,0.2678,0,0,0.476066259560498
7e-04,1,0.2087,1,0,0.191146437219172
0.398,1,0.2043,1,1,0.0326676006002677
0.0759,1,0.2071,1,0,0.144224451134382
-0.9735,0,0.2501,1,0,0.57881387691552
-0.8391,0,0.2379,1,0,0.629201106327594
-0.6175,1,0.2282,1,1,0.611688070146219
-0.2715,0,0.2422,1,0,0.409766977565448
-0.2804,0,0.2415,0,0,0.41700135907098
0.2548,1,0.2048,1,1,0.065927952156044
-1.3372,0,0.2926,0,0,0.357613774387786
-0.485,0,0.2299,1,0,0.559223055330472
-1.6902,0,0.3314,0,0,0.214001851629607
-0.0642,1,0.26,1,0,0.237800560257225
-1.2345,0,0.2801,1,0,0.411068508582648
-0.0706,1,0.2104,1,1,0.242719842919568
0.0099,1,0.2668,1,1,0.185000690851511
-0.9427,0,0.247,1,0,0.594337609102157
-0.2511,1,0.216,1,1,0.392982959861388
-0.0559,1,0.2607,1,1,0.231502701422333
-0.6574,0,0.2288,1,0,0.621939498078324
-0.3693,0,0.2354,1,0,0.485796210003444
-2.0432,0,0.3418,0,0,0.105459205868957
-0.5518,0,0.2283,1,0,0.589667119177295
0.1954,1,0.2054,1,1,0.0862870478121993
-1.2706,0,0.3262,0,0,0.391023469893291
-0.5185,0,0.2289,1,0,0.575615016754018
1.054,1,0.2248,1,1,0.0006840108459321
0.685,1,0.2077,1,1,0.00607737374587952
0.8512,1,0.2132,1,1,0.00172815172548635
-1.2074,0,0.3259,0,0,0.427171016827107
0.097,1,0.2068,1,0,0.132409627947664
-1.4304,0,0.3274,0,0,0.315773096730605
-0.7907,0,0.2345,0,0,0.634963618109304
0.4936,1,0.2047,1,1,0.0194581815487195
-0.3741,1,0.2351,1,1,0.489272712643399
-1.7283,0,0.3323,1,0,0.200234858641576
0.2687,1,0.2047,1,1,0.0618422230822869
-1.0132,0,0.2542,0,0,0.555878387977092
-0.3829,1,0.2346,1,1,0.495566424942058
-0.3562,1,0.2362,1,1,0.476156245455316
-0.0434,1,0.2097,1,1,0.222199471461633
0.0098,1,0.2085,1,1,0.185066881801986
0.2646,1,0.2047,1,1,0.0630244964326865
-0.2368,1,0.245,1,1,0.381049840858192
-0.6414,1,0.2285,1,1,0.618131350184218
-1.0624,0,0.2597,0,0,0.524040554143484
0.6183,1,0.2063,1,1,0.00943748346268659
-0.0435,1,0.2619,1,1,0.222273006882227
-0.0928,1,0.211,1,1,0.260178884066679
-0.079,1,0.2106,1,1,0.249256495427329
-0.2354,0,0.2451,1,0,0.379874644872259
0.535,1,0.2051,1,1,0.0154240188141377
0.1669,1,0.2057,1,1,0.0979905728051171
-0.5806,0,0.2281,1,0,0.600150257945549
-0.1568,1,0.2129,1,0,0.313072590550308
-0.9916,0,0.2519,1,0,0.568719580122566
0.1522,1,0.2801,1,1,0.104562232466551
1.5544,1,0.2843,1,1,-0.000503075385113957
-0.3485,0,0.2199,1,0,0.47039077116839
0.3629,1,0.2043,1,1,0.0391797919230204
-0.3378,1,0.2194,1,1,0.462267493468646
-1.8397,0,0.3523,0,0,0.161935610873119
-1.7423,0,0.3325,1,0,0.195228765520968
-0.7976,0,0.235,1,0,0.634566444382824
-0.8457,0,0.2384,1,0,0.627857491549461
0.532,1,0.205,1,1,0.015688644990907
-0.1812,1,0.2496,1,1,0.333845635968726
0.0415,1,0.2078,1,1,0.164757676048981
-0.0297,1,0.2631,1,1,0.212262464663181
-0.2993,1,0.2401,1,1,0.43218090136444
-0.2047,0,0.2476,1,0,0.353884953521624
-0.3952,0,0.2339,0,0,0.504184139336398
-0.3556,1,0.2362,1,1,0.475709547558607
-0.2158,0,0.2467,1,0,0.363319472058366
0.687,1,0.2077,1,1,0.00599230183590497
-1.3223,0,0.2908,1,0,0.364759385306694
-0.4271,0,0.2322,1,0,0.525457216680232
-0.1591,1,0.2129,1,1,0.315022921046834
1.1584,1,0.2332,1,1,0.000376338838337842
-1.0144,0,0.2544,1,0,0.555141850452201
0.1111,1,0.2065,1,1,0.12485154644304
-0.195,1,0.2484,1,0,0.345620144592359
-0.1971,1,0.2142,1,0,0.347410592318925
-1.3318,0,0.3265,0,0,0.360184746960299
0.3114,1,0.2044,1,1,0.0505550988536296
0.3932,1,0.2043,1,1,0.0335016227758137
-0.3542,1,0.2363,1,1,0.474665539689634
-0.628,1,0.2283,1,1,0.614622969070648
-0.1537,1,0.2128,1,1,0.310447525965079
-0.6651,1,0.229,1,1,0.623613372748688
0.0073,1,0.2085,1,1,0.186726024651483
-0.6591,0,0.2288,1,0,0.62231811306359
-0.8023,0,0.2353,1,0,0.634218452456108
-2.0893,0,0.3437,0,0,0.0942525861333317
-1.1924,0,0.275,1,0,0.43646597782592
1.1567,1,0.2331,1,1,0.000381024331677293
-0.9462,0,0.2473,1,0,0.592688015046644
0.6187,1,0.2063,1,1,0.00941404795184687
-0.65,0,0.2286,0,0,0.620232264225344
-0.4698,0,0.2304,1,0,0.551018583962927
-1.1773,0,0.2732,1,0,0.446088684017872
-0.887,1,0.2418,1,1,0.61654125855636
-0.0607,1,0.2101,1,1,0.235133402608339
-0.3316,1,0.2378,1,1,0.457506592339083
-1.4758,0,0.3279,0,0,0.296647750692995
0.4904,1,0.2047,1,1,0.0198067882316253
-0.5467,1,0.2284,1,1,0.587655225879779
-0.3663,0,0.2356,1,0,0.483608004258973
-0.028,1,0.2633,1,1,0.211048204679142
-0.6849,0,0.2295,1,0,0.62742241590279
-0.4254,1,0.2323,1,1,0.524366704172981
-1.6894,0,0.3314,1,0,0.214293254853368
-0.4554,0,0.2309,1,0,0.542805161875238
-0.1379,1,0.2534,1,1,0.297143078896002
0.2703,1,0.2047,1,1,0.0613858501268572
-0.3437,0,0.237,1,0,0.46676202155537
-0.9836,0,0.2511,1,0,0.573261523777838
0.2614,1,0.2048,1,1,0.0639603353645514
-0.2444,1,0.2158,1,1,0.38740853936697
-0.7999,0,0.2351,1,0,0.634404094945707
0.6571,1,0.207,1,1,0.00735559366921044
-1.0813,0,0.2619,1,0,0.51115955865499
0.1099,1,0.2066,1,1,0.125483893513122
-0.396,1,0.2338,1,1,0.504737172389362
-0.4642,1,0.2306,1,1,0.547874828736255
-0.2493,1,0.244,1,1,0.391488322011457
-0.5445,0,0.2284,1,0,0.586772150198935
-1.3329,0,0.3265,1,0,0.359659352120373
-0.8001,0,0.2351,1,0,0.634389259957415
-0.3596,1,0.236,1,1,0.478679119915973
-1.3455,0,0.2936,0,0,0.353701093232117
0.6857,1,0.2077,1,1,0.0060474998384817
0.169,1,0.2057,1,1,0.0970819231837924
-0.0234,1,0.2092,1,1,0.207782863126315
-0.7299,0,0.2312,1,0,0.633371450750359
-0.7131,0,0.2305,1,0,0.631588411627638
-0.1502,1,0.2127,1,0,0.307489114632865
0.2272,1,0.205,1,1,0.0747561730070597
-1.3564,0,0.3267,0,0,0.348629795403906
-1.2692,0,0.2843,1,0,0.391772048120588
-3.005,0,0.4435,0,0,0.00762958189744859
-0.3027,1,0.218,1,1,0.434884182931069
0.1462,1,0.206,1,1,0.107350715381921
-0.432,1,0.232,1,1,0.528570982158094
0.6558,1,0.207,1,1,0.00741940286967459
-0.1901,1,0.2139,1,1,0.341440659821458
-1.8704,0,0.3358,0,0,0.152381831116132
-0.3949,0,0.2339,1,0,0.503976511486296
0.0527,1,0.2076,1,1,0.157900774472476
-0.1593,1,0.2515,1,0,0.315192618891835
-0.3369,0,0.2375,1,0,0.461578721455708
0.4894,1,0.2047,1,1,0.0199168895649515
0.476,1,0.2046,1,1,0.0214470169508778
-0.5556,1,0.2283,1,1,0.591134467089266
-0.9412,0,0.2468,1,0,0.595035355939599
0.091,1,0.2069,1,1,0.135708221906783
-0.8333,0,0.2375,1,0,0.630269444788655
-0.1889,1,0.2489,1,0,0.340416816861251
0.3692,1,0.2043,1,1,0.0379397588790127
-1.5869,0,0.3226,1,0,0.252560978851758
0.2942,1,0.2045,1,1,0.0548854048488828
-0.3666,0,0.2356,1,0,0.483827352973952
-0.0341,1,0.2095,1,1,0.215424334927298
-0.9293,0,0.2457,1,0,0.600374324367211
-0.896,0,0.2426,1,0,0.613468539874958
0.5745,1,0.2056,1,1,0.0122871219471157
-0.8986,0,0.2428,0,0,0.612543511951666
0.4822,1,0.2046,1,1,0.0207262249539953
-0.4347,1,0.2319,1,1,0.530267693527369
0.2714,1,0.2047,1,1,0.0610736963387919
-0.6015,0,0.2281,1,0,0.606922723349133
-0.6046,0,0.2281,1,0,0.607873462799728
-0.3492,1,0.2199,1,1,0.470917789925264
-0.2428,0,0.2445,1,0,0.386072908609529
-1.0166,0,0.2546,1,0,0.553785522887146
0.1389,1,0.2061,1,1,0.110825274981729
-0.2495,0,0.2439,1,0,0.391654501119591
-0.2951,0,0.2404,1,0,0.428829911196584
-0.3575,0,0.2203,1,0,0.477122568582358
0.3504,1,0.2043,1,1,0.0417342599435846
-0.4881,0,0.2297,1,0,0.560836879181732
-0.3872,1,0.2216,1,1,0.498603313127323
-0.9038,0,0.2433,0,0,0.610643815048023
-0.1501,1,0.2127,1,1,0.307404675756832
-0.1444,1,0.2528,1,1,0.302600064429278
-1.53,0,0.3158,0,0,0.274731706945908
-1.2471,0,0.2816,1,0,0.403892248564421
-0.6799,0,0.2294,1,0,0.626529267070363
-1.2651,0,0.2838,0,0,0.393977092563585
-0.2088,1,0.2473,1,1,0.357373195771065
-0.428,1,0.2235,1,1,0.526032430427425
-1.1923,0,0.275,0,0,0.436528841878699
-0.1751,1,0.2134,1,0,0.328640578444688
-0.3263,0,0.2382,0,0,0.453408693792497
-0.1575,1,0.2129,1,1,0.313665933169222
0.3121,1,0.2044,1,1,0.0503847906837932
-0.3516,1,0.2365,1,1,0.472720396525195
0.6893,1,0.2078,1,1,0.00589554105229659
-1.0538,0,0.2587,1,0,0.529813019960755
-0.8336,1,0.2375,1,1,0.63021676961098
-1.0053,0,0.2534,1,0,0.560668099561812
-1.0377,0,0.2569,1,0,0.540409438152574
-0.7064,0,0.2303,1,0,0.630732168558652
-1.9565,0,0.3385,0,0,0.127853360152064
-0.8476,1,0.2386,1,1,0.62744564218174
-0.3014,1,0.24,1,1,0.433851563989875
-0.2831,0,0.2413,1,0,0.419185388097627
-0.3694,0,0.2354,1,0,0.485868947191131
-0.4417,1,0.2315,1,1,0.534601888583527
-0.6103,0,0.2281,0,0,0.609587078708418
-0.3772,0,0.2349,1,0,0.491501703326732
-0.1489,1,0.2524,1,1,0.306391796486479
0.0256,1,0.2682,1,1,0.174776058636373
0.1446,1,0.206,1,1,0.108104611167585
0.1269,1,0.2063,1,1,0.116728813251111
-2.1745,0,0.3479,0,0,0.074662833311909
-0.3797,1,0.2348,1,1,0.493289900534641
-1.4824,0,0.3101,0,0,0.293926483755151
-0.8232,0,0.2367,1,0,0.631879191982873
-0.6951,0,0.2298,1,0,0.629099692121163
-0.2844,1,0.2412,1,1,0.420235147871422
0.4117,1,0.2043,1,1,0.0303833507604455
-0.0134,1,0.209,1,1,0.20078489729471
-0.2153,1,0.2467,1,1,0.362895166004311
-0.617,0,0.2344,1,0,0.611544466309317
0.1976,1,0.2054,1,1,0.0854389071579546
0.2129,1,0.2052,1,1,0.079750603386011
-0.2805,0,0.2415,1,0,0.417082339046587
0.0167,1,0.2083,1,1,0.180531316130255
0.0446,1,0.2077,1,1,0.162843242063923
0.671,1,0.2074,1,1,0.00669729255838883
0.3483,1,0.2043,1,1,0.0421759067720615
-0.1927,1,0.214,1,0,0.343658617886368
-1.1317,0,0.2677,0,0,0.476475623242069
-0.0606,1,0.2101,1,0,0.235057441439468
0.0208,1,0.2082,1,1,0.177866730787862
0.3489,1,0.2043,1,1,0.0420493499253918
-0.372,1,0.2352,1,1,0.487755490451893
-0.1849,1,0.2493,1,1,0.337003437724693
0.3334,1,0.2044,1,1,0.0454157615337204
0.179,1,0.2056,1,1,0.092856907431573
-0.8236,0,0.2368,1,0,0.631821461783919
-1.2482,0,0.2817,0,0,0.403275092884221
-1.2987,0,0.2879,0,0,0.376437492155831
0.7537,1,0.2096,1,1,0.00364197750426235
-0.1962,1,0.2483,1,1,0.346643322671129
-0.1801,1,0.2497,1,0,0.332906849751927
0.0478,1,0.2077,1,1,0.160880317337572
-0.7596,0,0.2327,1,0,0.635198218376841
-1.2165,0,0.2779,1,0,0.421663667176573
-0.1734,1,0.2503,1,1,0.327190666137602
0.0327,1,0.208,1,1,0.170261083996477
-0.5071,1,0.2292,1,1,0.570294100176039
-0.7501,0,0.2322,1,0,0.634810525968331
-0.3522,1,0.2365,1,1,0.473169991563091
-0.0762,1,0.2105,1,1,0.247067760561602
0.4016,1,0.2043,1,1,0.0320536403732434
0.0658,1,0.2073,1,1,0.150090917729105
-1.3875,0,0.2987,1,0,0.334522269784811
-0.3906,1,0.2341,1,1,0.500986280423164
-0.1569,1,0.2517,1,1,0.313157340896238
-1.5909,0,0.323,0,0,0.251027916630088
-0.2879,1,0.241,1,1,0.423055518101078
-0.8288,0,0.2371,0,0,0.631025856249278
-0.0761,1,0.2105,1,0,0.246989771376858
0.2851,1,0.2046,1,1,0.0572922866501515
-1.3391,0,0.3266,1,0,0.356714013246953
-1.3892,0,0.2989,1,0,0.333764816210681
0.0517,1,0.2076,1,1,0.158506266733022
-0.4669,0,0.2305,1,0,0.549398620739211
-0.663,1,0.2289,1,1,0.623167328150519
-0.2492,1,0.244,1,1,0.391405222329909
0.0589,1,0.2075,1,1,0.154176256775568
0.3777,1,0.2043,1,1,0.0363164228843218
0.566,1,0.2055,1,1,0.0129116382959796
-7e-04,1,0.2087,1,0,0.192091590786054
-0.1414,1,0.2531,1,1,0.30007835324083
0.1043,1,0.2067,1,0,0.12846211215755
-0.1995,1,0.2142,1,1,0.349456117267024
-0.6693,1,0.2291,1,1,0.624481687900712
-0.3709,0,0.2209,1,0,0.486958425594764
0.1584,1,0.2058,1,1,0.101745374568152
0.0952,1,0.2068,1,1,0.13339411647866
0.1042,1,0.2067,1,1,0.128515694904901
-1.014,0,0.2543,1,0,0.555387621779761
-0.4584,1,0.2308,1,1,0.544551139370156
-0.4035,1,0.2334,1,1,0.509875498015203
-0.5383,0,0.2285,1,0,0.584233421891996
-0.6892,1,0.2297,1,1,0.628153086474531
-0.5626,1,0.2282,1,1,0.593768087652933
-0.3,1,0.2401,1,1,0.432738144988067
-0.8405,0,0.238,0,0,0.62892743981985
-0.2758,1,0.2419,1,1,0.41326888751315
0.2701,1,0.2047,1,1,0.0614427452263567
-0.1613,1,0.2513,1,1,0.316890477021304
-0.6363,0,0.2284,1,0,0.616828812519423
-1.1582,0,0.2709,1,0,0.458608017289668
-0.7741,0,0.2335,1,0,0.635391264429351
-0.6336,0,0.2284,1,0,0.616122738837197
0.6236,1,0.2064,1,1,0.0091304683823381
-0.9871,0,0.2515,1,0,0.571289562912115
-1.1407,0,0.2688,0,0,0.470355543592021
-0.0247,1,0.2093,1,1,0.208702689347804
-0.269,0,0.2424,1,0,0.407725372884945
-0.5294,0,0.2287,0,0,0.580456858778278
-1.2332,0,0.326,0,0,0.411820232578207
0.6377,1,0.2066,1,1,0.00834952107551112
-0.0741,1,0.2105,1,1,0.245432624000734
-0.3129,1,0.2391,1,1,0.44294337391979
-0.0553,1,0.21,1,0,0.231051097980872
-0.9251,0,0.2453,1,0,0.60217529148574
-0.8872,1,0.2418,1,1,0.616475179833745
0.0402,1,0.2078,1,1,0.165564264638765
0.9396,1,0.2176,1,1,0.00106487248672094
0.4132,1,0.2043,1,1,0.0301417854417539
0.4064,1,0.2043,1,1,0.0312502967768467
-0.932,0,0.2459,1,0,0.599193586402172
-0.569,0,0.2281,1,0,0.596099631086864
-1.0447,0,0.2577,1,0,0.535839084127201
0.8345,1,0.2125,1,1,0.00194790919283833
